point_id,obj_id,obj_size,C,Na,P,S,K,Ca,Fe,Histone H3,SMA,Total Tau,MAP2,Cathepsin D,Podoplanin,CD56,CD31,SV2A,GlnSyn,Iba1,HSP60,CollagenIV,Ki-67,Albumin,CD36,Endoglin_CD105,Amyloid A,VAMP2,GLUT1,vWF,MAG,VGLUT1,VGLUT2,Synaptophysin,CD45,PSD95,Fibrinogen,Gephyrin,CD44,GFAP,8OHG,HLA-DR,Ta,Au,Astrocytes2
1,83,523,0,0,0.0095602,0.0038241,1.4015,0.45507,0,0,0,0.043977,0,0,0,0.41109,0,0.015296,0.10899,0,0,0,0,0,0,0,0,0.066922,0,0,0.013384,0.011472,0.0057361,0.049713,0.011472,0,0,0,0.0038241,0.0076482,0,0,0.0076482,0.034417,0.11663
1,84,1014,0,0,0.004931,0.0039448,0.70414,0.25049,0,0.031558,0,0.085799,0.004931,0,0,0.31065,0,0.012821,0.098619,0,0,0.0088757,0,0,0,0,0.00098619,0.050296,0,0,0.0098619,0.011834,0.004931,0.017751,0.010848,0,0,0,0.00098619,0.004931,0.0059172,0,0.0088757,0.023669,0.10355
1,85,1336,0,0,0.0052395,0.001497,0.62425,0.2238,0,0.084581,0,0.057635,0,0,0,0.2253,0,0.0067365,0.085329,0.025449,0,0,0,0,0,0,0,0.016467,0,0,0.0097305,0.002994,0.002994,0.013473,0.011228,0,0,0,0.0007485,0.0097305,0.0007485,0.0007485,0.0097305,0.023952,0.09506
1,86,375,0,0,0.0026667,0.008,1.776,0.31467,0,0,0,0.042667,0,0,0,0.464,0,0.008,0.074667,0,0,0,0,0,0,0,0,0.042667,0,0,0.010667,0.0053333,0.0026667,0.024,0.021333,0,0,0,0.029333,0.021333,0,0,0.0053333,0.010667,0.096
1,87,1301,0,0,0.0099923,0.0023059,0.52959,0.20984,0,0.07917,0,0.079939,0.0015373,0,0,0.33051,0,0.014604,0.11222,0,0,0,0,0,0,0,0,0.039201,0,0,0.013836,0.012298,0.0038432,0.026134,0.010761,0,0,0,0.0046118,0.0053805,0,0,0.021522,0.047656,0.1176
1,88,692,0,0,0.0072254,0.011561,2.4032,0.52168,0,0,0,0.078035,0,0,0,0.55491,0,0.023121,0.069364,0,0,0,0,0,0,0,0,0.043353,0.011561,0,0.023121,0.013006,0.0057803,0.027457,0.014451,0,0.023121,0,0.013006,0.021676,0,0,0.42197,0.15896,0.09104
1,89,171,0,0,0.005848,0,0.59064,0.23392,0,0,0,0.076023,0,0,0,0.4152,0,0.005848,0.093567,0,0,0,0,0,0,0,0,0.02924,0,0,0.017544,0.011696,0.005848,0.005848,0.005848,0,0,0,0,0,0.005848,0,0.005848,0.023392,0.093567
1,90,1383,0,0,0.0036153,0.0014461,0.56399,0.18221,0.073753,0.022415,0,0.1034,0.010846,0,0,0.50108,0.0057845,0.10701,0.077368,0.039769,0,0.14678,0,0,0,0,0.039769,0.16486,0.22921,0.16052,0.04483,0.020246,0.0072307,0.045553,0.029646,0.016631,0,0,0.020246,0.014461,0.0057845,0,0.10123,0.05423,0.091829
1,91,126,0,0,0.0079365,0,1.1984,0.29365,0,0,0,0.015873,0,0,0,0.50794,0,0.02381,0.079365,0,0,0,0,0,0,0,0,0.071429,0,0,0,0.039683,0.0079365,0.02381,0.031746,0,0,0,0.0079365,0.0079365,0,0,0,0,0.087302
1,92,322,0,0,0.0062112,0,2.1304,0.36025,0.080745,0,0,0.068323,0,0,0,0.45652,0.015528,0.037267,0.093168,0,0,0,0,0,0,0.012422,0,0.07764,0.021739,0,0.0093168,0,0.0062112,0.031056,0.021739,0,0,0,0.0062112,0.012422,0,0,0.0093168,0.015528,0.10559
1,93,422,0,0,0.007109,0.011848,1.5118,0.3981,0,0,0,0.075829,0,0,0,0.73934,0,0.014218,0.07346,0,0,0,0,0,0,0,0,0.040284,0,0,0,0.014218,0.007109,0.035545,0.023697,0,0,0,0.0047393,0.0094787,0,0,0.007109,0.026066,0.082938
1,94,243,0,0,0.0041152,0,1.2798,0.27572,0,0,0,0.0082305,0,0,0,0.39506,0,0.024691,0.074074,0,0,0,0,0,0,0,0,0.037037,0,0,0,0.020576,0.0082305,0.032922,0.012346,0,0,0,0.0082305,0.032922,0,0,0.0041152,0.0082305,0.107
1,95,112,0,0,0.017857,0,0.52679,0.16071,0.48214,0.089286,0,0.026786,0,0,0,0.29464,0,0,0.10714,0.33929,0,0.0089286,0,0,0,0,0,0.0089286,0.026786,0,0.0089286,0,0,0,0.035714,0,0,0,0,0,0,0.30357,0.0089286,0.017857,0.10714
1,96,963,0,0,0.0093458,0.0062305,2.1246,0.55556,0.53998,0,0,0.073728,0,0,0,0.71547,0,0.021807,0.10073,0.36552,0,0.0062305,0,0.17965,0.0041537,0.010384,0.0020768,0.079958,0.05296,0.0020768,0.010384,0.0093458,0.0051921,0.05919,0.055036,0,0.030114,0,0.012461,0.007269,0,0.069574,0.0093458,0.0083074,0.108
1,97,769,0,0,0.0078023,0.0078023,2.6281,1.0325,0.3264,0.0039012,0,0.050715,0,0,0,0.69051,0.03381,0.010403,0.084525,0,0,0.022107,0,0.023407,0,0.014304,0,0.06632,0.12874,0.0091027,0.013004,0,0.0052016,0.03381,0.027308,0,0.006502,0,0.0039012,0.015605,0.0091027,0,1.9168,0.55787,0.10013
1,98,207,0,0,0.014493,0.0048309,1.6715,0.47343,0,0.05314,0,0.019324,0,0,0,0.37198,0.024155,0.019324,0.05314,0,0,0,0,0.067633,0,0.043478,0,0.043478,0.28019,0.014493,0.067633,0,0.0048309,0.0096618,0.0096618,0,0,0,0.019324,0.038647,0,0,0.043478,0.072464,0.091787
1,99,134,0,0,0,0,2.9627,0.74627,0,0,0,0.11194,0,0,0,1.2612,0,0,0.08209,0,0,0,0,0,0,0,0,0.10448,0,0,0.029851,0.022388,0.0074627,0.037313,0.029851,0,0.014925,0,0.0074627,0.022388,0,0,0.0074627,0.014925,0.10448
1,100,191,0,0,0.0052356,0.0052356,1.5654,0.40314,0,0,0,0.089005,0.020942,0,0,0.62827,0,0.052356,0.08377,0,0,0,0,0,0,0,0,0.12565,0,0,0.052356,0.026178,0,0.078534,0.036649,0,0,0,0.0052356,0,0,0,0.020942,0.041885,0.08377
1,101,141,0,0,0,0,0.53901,0.14184,0,0.021277,0,0.06383,0,0,0,0.24823,0,0.021277,0.085106,0,0,0,0,0,0,0.014184,0,0.021277,0.092199,0,0,0,0,0,0.014184,0,0.021277,0,0.0070922,0.0070922,0,0,0.042553,0.078014,0.092199
1,102,427,0,0,0.021077,0.0046838,2.2014,0.63934,0,0.15457,0,0.070258,0,0,0,0.53864,0,0.042155,0.093677,0,0,0,0,0,0,0,0,0.051522,0,0,0.0070258,0.0023419,0.0023419,0.046838,0.030445,0,0,0,0.0046838,0.014052,0.081967,0,0.60187,0.2178,0.10773
1,103,320,0,0,0.009375,0.00625,1.5063,0.3625,0,0.15625,0,0.05625,0,0,0,0.49375,0,0.0125,0.1,0,0,0.025,0,0,0,0,0,0.04375,0.028125,0,0,0.003125,0.003125,0.025,0.015625,0,0,0,0.003125,0.01875,0,0,0.54063,0.81875,0.11875
1,104,131,0,0,0,0.0076336,0.49618,0.22137,0,0,0,0.053435,0.083969,0,0,0.35878,0,0.0076336,0.091603,0,0,0,0,0,0,0,0,0.030534,0,0,0.0076336,0,0.015267,0.045802,0,0,0,0,0,0,0.10687,0,0.015267,0,0.091603
1,105,281,0,0,0.010676,0.021352,5.9395,4.9502,1.516,0.13879,0,0.049822,0,0,0,0.20641,0.0071174,0.021352,0.078292,0.032028,0,0.12456,0,0,0,0,0,0,0.085409,0,0.010676,0.0071174,0.0035587,0.0071174,0.032028,0,0,0,0.0071174,0.032028,0,0,12.972,5.4555,0.11032
1,106,236,0,0,0,0,1.2797,0.55508,0.27966,0.10169,0,0.17797,0.04661,0,0,0.26271,0,0.19915,0.097458,0.13559,0,0.25,0,0,0,0,0.084746,0.1822,0.47034,0.32627,0.10593,0,0.012712,0,0.072034,0,0,0,0.012712,0.038136,0.076271,0,0.33475,0.12712,0.13559
1,107,141,0,0,0,0.014184,1.5603,0.34752,0,0,0,0.049645,0,0,0,0.65957,0,0.042553,0.078014,0,0,0,0,0,0,0,0,0.035461,0,0,0,0.014184,0,0.049645,0.014184,0,0,0,0,0.014184,0,0,0,0.042553,0.092199
1,108,170,0,0,0,0.011765,1.7412,0.64118,0.14706,0,0,0.023529,0,0,0,0.38824,0,0.029412,0.088235,0,0,0,0,0,0,0,0,0.023529,0,0,0,0.0058824,0.011765,0.047059,0.017647,0,0,0,0,0.017647,0,0,0,0.029412,0.10588
1,109,1758,0,0,0.0096701,0.0079636,2.062,0.54664,0.26735,0.017634,0,0.16098,0.0085324,0,0,0.85495,0,0.029579,0.091013,0.093857,0,0,0,0,0.0028441,0,0,0.10865,0.022753,0,0.029579,0.0085324,0.0085324,0.051763,0.027304,0,0.0091013,0,0.0039818,0.010808,0.0073948,0.021047,0.038111,0.034699,0.10182
1,110,336,0,0,0,0.0029762,4.1399,2.7798,1.0119,0.12202,0,0.11905,0,0,0,0.59226,0,0.03869,0.053571,0,0,0.068452,0,0,0,0,0,0.050595,0,0,0.020833,0.014881,0.0029762,0.056548,0.029762,0,0.0089286,0,0.020833,0.02381,0,0,9.0595,2.5744,0.077381
1,111,1927,0,0,0.0031136,0.0020758,0.5973,0.35599,0,0.090815,0,0.06383,0.060197,0,0,0.16554,0,0.011936,0.10171,0,0,0.010379,0,0,0,0,0,0.01972,0.0077841,0.0067462,0.0025947,0.0067462,0.0072652,0.0093409,0.011417,0,0,0,0.0025947,0.0072652,0.04411,0,0.12455,0.062792,0.10898
1,112,387,0,0,0.002584,0.002584,1.845,0.56589,0.31008,0,0,0.080103,0,0,0,0.87855,0.031008,0.028424,0.095607,0,0,0,0,0,0,0.020672,0,0.10336,0.13953,0,0.010336,0.015504,0.0077519,0.036176,0.023256,0,0,0,0.005168,0.002584,0,0,0.8062,0.18088,0.098191
1,113,142,0,0,0.0070423,0,0.54225,0.17606,0,0,0,0.070423,0,0,0,0.22535,0,0,0.098592,0,0,0,0,0,0,0,0,0.049296,0,0,0.021127,0,0,0.021127,0.0070423,0,0,0,0,0,0,0,0.014085,0.0070423,0.098592
1,114,127,0,0,0.015748,0,2.0551,0.51181,0.11024,0.007874,0,0.055118,0,0,0,0.69291,0,0.023622,0.07874,0,0,0,0,0,0,0,0,0.070866,0,0,0.015748,0.007874,0,0.031496,0.023622,0,0,0,0.023622,0.031496,0,0,0.047244,0.062992,0.11024
1,115,1711,0,0,0.0046756,0.01052,8.9211,11.341,6.8691,0.27119,0.061952,0.067797,0.094097,0,0,0.17767,0.038574,0.05903,0.13968,0.36178,0,1.2122,0,0.41087,0.10812,0.049679,0.054354,0.078317,0,0,0.022209,0.030392,0.0058445,0.033898,0.033314,0.06429,0.006429,0.25424,0.030976,0.040912,0.0070134,0.049679,35.97,38.407,0.1806
1,116,1370,0,0,0.010219,0.0021898,1.4175,0.37591,0,0.070803,0,0.029927,0,0,0,0.29927,0,0.041606,0.089781,0.0065693,0,0.033577,0,0,0,0,0.0014599,0.052555,0.054745,0.043066,0.018248,0.0029197,0.0036496,0.024088,0.019708,0,0,0,0.011679,0.027737,0.022628,0,0.027007,0.021168,0.11752
1,117,316,0,0,0.0063291,0,0.79114,0.31646,0.12342,0,0,0.0031646,0,0,0,0.25,0.022152,0.012658,0.066456,0.2943,0,0.015823,0,0,0,0.0094937,0,0.015823,0,0,0,0,0.0031646,0.012658,0.041139,0,0,0,0.028481,0.018987,0,0.085443,0.015823,0.018987,0.085443
1,118,289,0,0,0.0034602,0.0034602,0.23875,0.086505,0,0,0,0.041522,0,0,0,0.35986,0,0.024221,0.069204,0,0,0,0,0,0,0,0,0.031142,0,0,0,0.0069204,0,0.044983,0.013841,0,0,0,0,0.055363,0,0,0.0034602,0.010381,0.12457
1,119,215,0,0,0.018605,0,0.35814,0.12093,0,0,0,0.097674,0,0,0,0.37674,0,0,0.083721,0,0,0,0,0,0,0,0,0.027907,0,0,0,0,0.0046512,0.0093023,0,0,0,0,0.0046512,0.0046512,0,0,0.0093023,0.027907,0.088372
1,120,653,0,0,0.01072,0.013783,2.3185,0.77029,0,0,0,0.059724,0.013783,0,0,0.42573,0,0.024502,0.090352,0,0,0,0,0,0,0,0,0.081164,0,0,0,0.007657,0.007657,0.038285,0.0091884,0,0,0,0,0.012251,0.038285,0,0.0091884,0.024502,0.1026
1,121,351,0,0,0.002849,0,0.43305,0.15385,0,0,0,0.10541,0,0,0,0.4302,0,0.014245,0.091168,0,0,0,0,0,0,0,0,0.05698,0,0,0.008547,0.008547,0.002849,0.034188,0.014245,0,0,0,0.008547,0.002849,0,0,0.014245,0.042735,0.094017
1,122,204,0,0,0.019608,0,1.3676,0.52941,0,0.0098039,0,0.098039,0.088235,0,0,0.33824,0,0.039216,0.10294,0,0,0,0,0,0,0,0,0.044118,0,0,0.014706,0.004902,0.02451,0.039216,0.014706,0,0,0,0,0,0.039216,0,0.044118,0.053922,0.10294
1,123,308,0,0,0.0064935,0.012987,1.9221,0.56494,0,0,0,0.081169,0,0,0,0.55519,0,0.025974,0.074675,0,0,0,0,0,0,0,0,0.084416,0,0,0.0064935,0.0064935,0.0064935,0.029221,0.032468,0,0.0064935,0,0.0032468,0.016234,0,0,0.0097403,0.012987,0.090909
1,124,114,0,0,0.026316,0.0087719,1.8509,0.48246,0,0,0,0.035088,0,0,0,0.61404,0,0.0087719,0.096491,0,0,0,0,0,0,0,0,0.035088,0,0,0.0087719,0.035088,0.017544,0.070175,0.026316,0,0,0,0.0087719,0.026316,0,0,0,0,0.12281
1,125,117,0,0,0,0.017094,0.46154,0.30769,0.13675,0,0,0.076923,0.051282,0,0,0.28205,0.008547,0,0.11111,0,0,0.008547,0,0,0,0,0,0.042735,0.008547,0,0,0,0,0,0,0,0,0,0,0,0.051282,0,0.025641,0.042735,0.11111
1,126,223,0,0,0.0044843,0,1.4709,0.3991,0,0.13004,0,0.058296,0,0,0,0.66368,0,0.026906,0.076233,0,0,0,0,0,0,0,0,0.058296,0,0,0,0.0044843,0,0.035874,0.03139,0,0,0,0,0.013453,0.026906,0,0.0089686,0.022422,0.089686
1,127,100,0,0,0,0.02,1.68,0.45,0,0,0,0.05,0,0,0,0.71,0,0.04,0.08,0,0,0,0,0,0,0,0,0.07,0,0,0.02,0.01,0.01,0.03,0.04,0,0,0,0.02,0.02,0,0,0.12,0.11,0.1
1,128,160,0,0,0,0.00625,0.4,0.08125,0,0,0,0.15625,0.05,0,0,0.98125,0,0.05,0.0875,0,0,0,0,0,0,0,0,0.14375,0,0,0.0125,0.01875,0.0125,0.08125,0.00625,0,0,0,0.00625,0.00625,0,0,0.0125,0.025,0.09375
1,129,1153,0,0,0.0052038,0.0008673,0.39896,0.18387,0,0.084996,0,0.087598,0,0,0,0.40416,0,0.010408,0.10234,0,0,0,0,0,0,0,0,0.058977,0,0,0.032958,0.008673,0.0043365,0.023417,0.0060711,0,0,0,0.0034692,0.0069384,0,0,0.014744,0.031223,0.10928
1,130,1932,0,0,0.005176,0.0010352,0.73551,0.29451,0.32091,0.078157,0,0.1294,0,0,0,0.55642,0.01087,0.021739,0.12681,0.1087,0,0,0,0.0056936,0,0,0,0.062112,0.035714,0,0.020186,0.0093168,0.0067288,0.031573,0.021222,0,0,0,0.0072464,0.02588,0.02381,0.0036232,1.779,0.65787,0.15269
1,131,101,0,0,0,0.009901,0.75248,0.21782,0,0,0,0.019802,0,0,0,0.37624,0.019802,0.009901,0.059406,0,0,0,0,0,0,0.029703,0,0.079208,0.069307,0,0,0,0,0.019802,0.019802,0,0,0,0.019802,0.039604,0.009901,0,0.009901,0.009901,0.09901
1,132,1068,0,0,0.002809,0.0018727,0.29588,0.13202,0.0018727,0.050562,0,0.061798,0,0,0,0.38577,0,0.012172,0.1161,0,0,0,0,0,0,0,0,0.030899,0,0,0.0074906,0.0046816,0.0074906,0.020599,0.008427,0,0,0,0.0018727,0.005618,0,0,0.011236,0.029963,0.12172
1,133,166,0,0,0.012048,0.012048,2.6024,0.50602,0,0.31325,0,0.048193,0,0,0,0.51205,0,0.012048,0.096386,0,0,0,0,0,0,0,0,0.078313,0.060241,0,0,0.012048,0,0.03012,0.018072,0,0,0,0,0.0060241,0,0,0.03012,0.0060241,0.10241
1,134,772,0,0,0.003886,0,0.3342,0.18782,0,0.079016,0,0.064767,0.027202,0,0,0.1671,0,0.003886,0.1114,0,0,0,0,0,0,0,0,0.03886,0,0,0.003886,0.0025907,0.007772,0.014249,0.007772,0,0,0,0.0012953,0.010363,0.036269,0,0.01943,0.040155,0.12176
1,135,318,0,0,0.0031447,0.012579,1.9434,0.37736,0,0,0,0.012579,0,0,0,0.62264,0.025157,0.022013,0.084906,0,0,0,0,0.022013,0,0,0,0.034591,0.072327,0,0,0.0031447,0.0031447,0.022013,0.012579,0,0,0,0.025157,0.012579,0,0,0.015723,0.025157,0.097484
1,136,107,0,0,0.0093458,0,0.84112,0.47664,0,0,0,0.056075,0,0,0,0.20561,0,0.037383,0.1028,0,0,0,0,0,0,0,0,0.0093458,0,0,0,0,0,0.0093458,0.0093458,0,0,0,0,0.0093458,0.084112,0,0,0.028037,0.11215
1,137,113,0,0,0,0,0.88496,0.33628,0,0,0,0.097345,0,0,0,0.69912,0,0.070796,0.079646,0,0,0,0,0,0,0,0,0.079646,0,0,0,0.053097,0.0088496,0.070796,0.026549,0,0,0,0,0,0,0,0.044248,0.026549,0.079646
1,138,123,0,0,0,0,1.1463,0.20325,0,0,0,0.081301,0,0,0,0.55285,0,0.01626,0.10569,0,0,0,0,0,0,0,0,0.089431,0.073171,0,0,0.02439,0,0.02439,0.0081301,0,0,0,0.01626,0,0,0,0.0081301,0,0.10569
1,139,673,0,0,0.0089153,0.0059435,1.8366,0.7474,0.037147,0,0,0.041605,0.019316,0,0,0.56464,0.017831,0.035661,0.10996,0,0,0,0,0.029718,0,0.014859,0,0.044577,0.11144,0,0.0044577,0.0059435,0.0074294,0.05052,0.022288,0,0,0,0.0059435,0.022288,0.0074294,0,1.9837,0.61961,0.13224
1,140,220,0,0,0.0090909,0.0090909,1.2,0.38636,0,0,0,0.045455,0.040909,0,0,0.37727,0,0.013636,0.077273,0,0,0,0,0,0,0,0,0.040909,0,0,0.0045455,0,0.0090909,0.05,0,0,0,0,0.0045455,0.018182,0.05,0,0,0.040909,0.095455
1,141,202,0,0,0.019802,0,2.0495,0.5,0,0,0,0.09901,0,0,0,0.76733,0.014851,0.039604,0.094059,0,0,0,0,0.039604,0,0,0,0.11386,0.069307,0,0,0,0,0.044554,0.014851,0,0.0049505,0,0.0049505,0.019802,0,0,0.009901,0.014851,0.11386
1,142,159,0,0,0.0062893,0,2.1761,0.41509,0,0,0,0.062893,0,0,0,0.57233,0,0.0062893,0.081761,0,0,0,0,0,0,0,0,0.10063,0,0,0.012579,0.018868,0.0062893,0.031447,0.037736,0,0,0,0,0.0062893,0,0,0.031447,0.037736,0.08805
1,143,552,0,0,0.012681,0.01087,2.2645,0.99819,0.28442,0.009058,0,0.13225,0.0054348,0,0,0.73188,0,0.021739,0.057971,0,0,0,0,0.0018116,0,0,0,0.072464,0,0,0.016304,0.019928,0.01087,0.050725,0.019928,0,0,0,0.0054348,0.057971,0.050725,0,0.0036232,0.016304,0.11594
1,144,1155,0,0,0.0095238,0.0051948,1.6017,0.41991,0,0,0,0.039827,0.023377,0,0,0.4381,0.029437,0.02684,0.083117,0,0,0.0077922,0,0,0,0.018182,0,0.041558,0.049351,0,0,0.01645,0.004329,0.030303,0.008658,0,0,0,0.0069264,0.012987,0.0060606,0,0.01039,0.035498,0.096104
1,145,104,0,0,0,0.0096154,1.2019,0.40385,0,0,0,0.038462,0.048077,0,0,0.63462,0,0.048077,0.057692,0,0,0,0,0,0,0,0,0.048077,0,0,0.0096154,0.038462,0,0.048077,0.038462,0,0,0,0.0096154,0.019231,0,0,0.0096154,0.019231,0.076923
1,146,1435,0,0,0.014634,0.0027875,1.639,0.45366,0.073171,0.16376,0.049477,0.055749,0.0076655,0,0,0.43066,0,0.019512,0.10732,0,0,0.0041812,0,0.014634,0,0.0041812,0,0.039024,0,0,0.018118,0.0069686,0.0027875,0.03554,0.018815,0,0,0,0.0069686,0.028571,0.013937,0,0.0223,0.032056,0.13589
1,147,759,0,0,0.0065876,0.0039526,1.6917,0.41502,0,0,0,0.040843,0,0,0,0.54282,0,0.031621,0.069829,0,0,0,0,0,0,0,0,0.044796,0,0,0,0.01581,0.0039526,0.039526,0.017128,0,0,0,0.0039526,0.017128,0,0,0.018445,0.027668,0.086957
1,148,215,0,0,0.0093023,0.0093023,1.9395,0.41395,0.26512,0,0,0.027907,0,0,0,0.31628,0,0.018605,0.07907,0.37674,0,0,0,0,0,0,0,0.037209,0,0,0,0,0,0.023256,0.10233,0,0,0,0,0,0,0.027907,0.013953,0.018605,0.07907
1,149,2402,0,0,0.013739,0.019151,16.833,20.773,8.2898,0.32057,0.035387,0.095337,0.11324,0,0,0.48834,0.028726,0.077852,0.14779,0.31932,0,1.0928,0,0.44338,0.095754,0.050791,0.063697,0.082015,0,0,0.0095754,0.02831,0.011657,0.072023,0.043714,0.057868,0.024563,0.3239,0.041216,0.04413,0.038301,0.046628,33.109,30.012,0.19192
1,150,155,0,0,0,0,0.27742,0.12903,0.25806,0,0,0.083871,0,0,0,0.46452,0,0.03871,0.064516,0.54839,0,0,0,0,0,0,0,0.045161,0,0,0,0.019355,0,0.012903,0.045161,0,0,0,0.0064516,0.012903,0,0.051613,1.3355,0.32258,0.077419
1,151,395,0,0,0.010127,0.0025316,2.3949,0.49114,0,0,0,0.053165,0.012658,0,0,0.55696,0,0.020253,0.068354,0,0,0,0,0,0,0,0,0.065823,0.012658,0,0.0025316,0.0025316,0.0025316,0.050633,0.027848,0,0,0,0.0025316,0.027848,0,0,0.03038,0.050633,0.096203
1,152,197,0,0,0,0,0.055838,0.015228,0.0050761,0,0,0.1269,0,0,0,0.40609,0,0.025381,0.071066,0.27919,0,0.030457,0,0,0,0,0,0.025381,0,0,0,0.0050761,0,0.045685,0.076142,0,0,0,0.0050761,0.0050761,0,0.060914,0.0050761,0.025381,0.076142
1,153,173,0,0,0,0.0057803,1.2948,0.27746,0,0,0,0.034682,0,0,0,0.52023,0.011561,0.017341,0.069364,0,0,0,0,0,0,0.011561,0,0.069364,0.017341,0,0,0,0,0.028902,0.023121,0,0,0,0.0057803,0.034682,0,0,0.011561,0.075145,0.10405
1,154,115,0,0,0,0.0086957,2.4174,0.50435,0,0,0,0.095652,0,0,0,0.67826,0,0.034783,0.086957,0,0,0,0,0,0,0,0,0.078261,0,0,0.017391,0.0086957,0,0.043478,0.0086957,0,0,0,0,0.017391,0,0,0.0086957,0.026087,0.10435
1,155,430,0,0,0.0023256,0.016279,5.0163,9.5814,5.7628,0.2093,0.0046512,0.086047,0.076744,0,0,0.26512,0,0.067442,0.13256,0.28605,0,0.7907,0,0.36279,0.04186,0,0,0.046512,0,0,0.0093023,0.023256,0.0046512,0.0023256,0.016279,0,0,0.19302,0.027907,0.013953,0,0.039535,12.712,16.542,0.14651
1,156,513,0,0,0.011696,0.025341,20.628,25.696,11.507,0.45419,0.054581,0.13255,0.22417,0,0,0.61404,0.05848,0.11306,0.17739,0.35673,0,1.5575,0,0.77778,0.13255,0.066277,0.087719,0.099415,0,0,0.025341,0.052632,0.015595,0.054581,0.054581,0.048733,0,0.55556,0.044834,0.033138,0,0.077973,22.17,38.441,0.21053
1,157,265,0,0,0.0075472,0.0037736,1.0981,0.29811,0,0,0,0,0,0,0,0.63019,0,0.041509,0.064151,0,0,0,0,0,0,0,0,0.071698,0,0,0,0.0075472,0,0.075472,0.018868,0,0,0,0.011321,0.026415,0,0,0,0.030189,0.090566
1,158,108,0,0,0,0.0092593,0.50926,0.13889,0.15741,0,0,0.092593,0,0,0,0.18519,0,0.027778,0.11111,0,0,0,0,0,0,0,0,0.037037,0,0,0.018519,0.0092593,0,0,0,0,0,0,0,0,0,0,0.055556,0.037037,0.11111
1,159,274,0,0,0,0.0036496,1.1058,0.27007,0.040146,0,0,0.029197,0,0,0,0.18978,0.13139,0.018248,0.058394,0,0,0,0,0,0,0.072993,0,0.025547,0.39781,0,0,0,0,0.018248,0.0072993,0,0,0,0.010949,0.032847,0,0,0.14234,0.069343,0.091241
1,160,1102,0,0,0.008167,0.00090744,1.1116,0.31397,0.15789,0.068966,0,0.049909,0,0,0,0.33485,0,0.043557,0.040835,0,0,0.045372,0,0.0036298,0,0,0.011797,0.058076,0.054446,0.034483,0.0036298,0.0054446,0.0036298,0.021779,0.016334,0.011797,0,0,0.012704,0.069873,0.0054446,0,0.043557,0.025408,0.11071
1,161,1155,0,0,0.0077922,0.0025974,1.2606,0.36797,0.011255,0.084848,0,0.056277,0,0,0,0.19394,0,0.008658,0.091775,0,0,0,0,0,0,0,0,0.036364,0,0,0.0017316,0.0017316,0.0025974,0.01645,0.013853,0,0,0,0,0.004329,0.011255,0,0.0051948,0.014719,0.096104
1,162,127,0,0,0.015748,0,2.622,1.2441,0,0.047244,0,0.062992,0,0,0,0.18898,0,0,0.10236,0,0,0,0,0,0,0,0,0.031496,0,0,0,0,0,0.023622,0,0,0,0,0,0,0.047244,0,0.015748,0.023622,0.10236
1,163,113,0,0,0.026549,0.0088496,2.1593,1.1416,0,0,0,0.044248,0,0,0,0.20354,0,0,0.088496,0.0088496,0,0,0,0,0,0,0,0.026549,0,0,0,0,0,0.0088496,0,0,0,0,0,0,0.044248,0,0.0088496,0,0.088496
1,164,233,0,0,0.0042918,0.0042918,1.5708,0.35193,0,0,0,0.06867,0,0,0,0.39485,0,0.021459,0.085837,0,0,0,0,0,0,0,0,0.060086,0,0,0.012876,0.025751,0.0042918,0.017167,0.021459,0,0,0,0.0042918,0.0085837,0,0,0.0042918,0.030043,0.094421
1,165,916,0,0,0.0087336,0.0032751,1.0142,0.40939,0,0.12118,0,0.0131,0,0,0,0.17904,0,0.0076419,0.080786,0,0,0,0,0,0,0,0,0.0054585,0,0,0,0.0010917,0.0032751,0.0087336,0.010917,0,0,0,0.0032751,0.014192,0,0,0.0032751,0.022926,0.094978
1,166,253,0,0,0.0039526,0.0039526,1.0553,0.35573,0,0,0,0.027668,0,0,0,0.19368,0,0.019763,0.090909,0,0,0.01581,0,0,0,0,0,0.039526,0,0,0.01581,0,0.0039526,0.011858,0.011858,0,0,0,0.0039526,0,0,0,0.0039526,0.01581,0.090909
1,167,105,0,0,0,0,0.47619,0.13333,0,0,0,0.066667,0,0,0,0.3619,0,0.019048,0.095238,0,0,0,0,0,0,0,0,0.07619,0,0,0,0,0,0.028571,0.019048,0,0,0,0.019048,0,0,0,0.0095238,0,0.095238
1,168,2839,0,0,0.0028179,0.0038746,3.9845,3.0335,1.1874,0.020782,0,0.051074,0,0,0,0.29236,0,0.012681,0.071504,0.030292,0,0.076435,0,0.014089,0,0.007397,0.0021134,0.023952,0,0,0.0014089,0.0014089,0.0035224,0.018316,0.013385,0.0056358,0,0,0.0095104,0.028179,0.0017612,0,9.0782,4.3727,0.099683
1,169,333,0,0,0.006006,0.012012,18.652,17.625,9.2252,0.009009,0,0.066066,0,0,0,0.36036,0,0.033033,0.087087,0.15916,0,0.54655,0,0.087087,0.048048,0,0,0.045045,0,0,0,0.015015,0.006006,0.057057,0.036036,0.006006,0.033033,0,0.006006,0.015015,0.03003,0,38.153,21.982,0.1021
1,170,557,0,0,0.0017953,0.0035907,0.28725,0.15978,0.012567,0,0,0.023339,0.005386,0,0,0.12926,0,0.016158,0.082585,0.012567,0,0,0,0,0,0,0,0.0071813,0,0,0,0.0017953,0.0035907,0.010772,0.0089767,0,0,0,0.005386,0.0089767,0.039497,0,0.0035907,0.014363,0.091562
